<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2026.03.27	11:30:00	4433.24	4438.21	4430.16	4431.29	3990	0	34
2026.03.27	11:45:00	4431.28	4432.80	4426.85	4428.50	4104	0	34
2026.03.27	12:00:00	4428.51	4432.84	4424.02	4426.21	4317	0	34
2026.03.27	12:15:00	4426.27	4431.28	4423.65	4426.49	3495	0	34
2026.03.27	12:30:00	4426.47	4430.18	4412.36	4415.14	4374	0	34
2026.03.27	12:45:00	4415.15	4418.98	4410.92	4416.58	4759	0	34
2026.03.27	13:00:00	4416.57	4416.61	4403.99	4413.77	4796	0	34
2026.03.27	13:15:00	4413.78	4417.26	4407.68	4415.10	4306	0	34
2026.03.27	13:30:00	4415.09	4422.38	4413.57	4422.34	4013	0	34
2026.03.27	13:45:00	4422.39	4426.14	4415.68	4420.67	4355	0	34
2026.03.27	14:00:00	4420.68	4426.65	4412.74	4426.36	5014	0	34
2026.03.27	14:15:00	4426.35	4434.14	4416.94	4428.18	5041	0	34
2026.03.27	14:30:00	4428.19	4437.30	4424.69	4435.88	4734	0	34
2026.03.27	14:45:00	4435.87	4445.28	4434.96	4441.92	4853	0	34
2026.03.27	15:00:00	4441.93	4443.95	4423.74	4431.22	6107	0	34
2026.03.27	15:15:00	4431.26	4441.73	4418.40	4425.37	6083	0	34
2026.03.27	15:30:00	4425.44	4433.15	4413.43	4432.67	6932	0	34
2026.03.27	15:45:00	4432.54	4441.77	4421.04	4430.84	6273	0	34
2026.03.27	16:00:00	4430.82	4463.30	4430.81	4458.16	7143	0	34
2026.03.27	16:15:00	4458.21	4470.02	4452.17	4454.69	6898	0	34
2026.03.27	16:30:00	4454.71	4469.61	4451.72	4467.55	6587	0	34
2026.03.27	16:45:00	4467.60	4514.80	4465.06	4505.85	6875	0	34
2026.03.27	17:00:00	4505.65	4533.80	4501.73	4527.56	6917	0	34
2026.03.27	17:15:00	4527.53	4555.49	4520.94	4539.21	6992	0	34
2026.03.27	17:30:00	4539.20	4552.49	4526.33	4531.49	6707	0	34
2026.03.27	17:45:00	4531.70	4536.17	4520.34	4527.01	5867	0	34
2026.03.27	18:00:00	4527.00	4532.90	4517.95	4526.37	5727	0	34
2026.03.27	18:15:00	4526.45	4533.20	4525.58	4528.19	5375	0	34
2026.03.27	18:30:00	4528.07	4528.44	4505.58	4507.47	5657	0	34
2026.03.27	18:45:00	4507.51	4521.34	4507.51	4512.77	5353	0	34
2026.03.27	19:00:00	4512.79	4521.91	4506.16	4508.64	5934	0	34
2026.03.27	19:15:00	4508.61	4508.83	4486.51	4490.93	5975	0	34
2026.03.27	19:30:00	4490.82	4500.13	4486.16	4491.25	5714	0	34
2026.03.27	19:45:00	4491.18	4499.45	4486.09	4488.42	5081	0	34
2026.03.27	20:00:00	4488.43	4507.10	4488.39	4507.10	5046	0	34
2026.03.27	20:15:00	4507.06	4511.56	4502.72	4509.96	5869	0	34
2026.03.27	20:30:00	4509.94	4528.81	4509.61	4524.12	5321	0	34
2026.03.27	20:45:00	4524.15	4525.66	4513.55	4515.99	4319	0	34
2026.03.27	21:00:00	4515.98	4517.52	4507.27	4513.21	4601	0	34
2026.03.27	21:15:00	4513.22	4525.91	4510.89	4525.57	4371	0	34
2026.03.27	21:30:00	4525.50	4526.21	4500.75	4509.07	5105	0	34
2026.03.27	21:45:00	4508.88	4522.63	4503.24	4512.63	5621	0	34
2026.03.27	22:00:00	4512.61	4520.39	4506.65	4509.41	3314	0	34
2026.03.27	22:15:00	4509.44	4510.57	4504.27	4506.69	2924	0	40
2026.03.27	22:30:00	4506.70	4512.64	4498.49	4499.93	2698	0	40
2026.03.27	22:45:00	4499.89	4504.76	4491.01	4493.80	2517	0	40
2026.03.30	01:00:00	4483.32	4514.56	4467.98	4497.43	3395	0	40
2026.03.30	01:15:00	4497.41	4512.27	4490.22	4510.67	4012	0	34
2026.03.30	01:30:00	4510.72	4513.06	4490.68	4493.37	3435	0	34
2026.03.30	01:45:00	4493.35	4496.89	4480.00	4485.62	3461	0	34
2026.03.30	02:00:00	4485.49	4492.80	4465.22	4478.85	3808	0	34
2026.03.30	02:15:00	4478.81	4484.63	4472.14	4472.96	3454	0	34
2026.03.30	02:30:00	4472.95	4472.95	4445.63	4452.49	4979	0	34
2026.03.30	02:45:00	4452.48	4455.89	4443.83	4449.86	4902	0	34
2026.03.30	03:00:00	4449.42	4449.79	4419.71	4426.59	5769	0	34
2026.03.30	03:15:00	4426.55	4466.65	4422.79	4449.59	6470	0	34
2026.03.30	03:30:00	4449.61	4459.02	4435.26	4438.31	5514	0	34
2026.03.30	03:45:00	4438.35	4442.59	4430.39	4434.05	4865	0	34
2026.03.30	04:00:00	4434.56	4461.66	4432.59	4457.45	6403	0	34
2026.03.30	04:15:00	4457.46	4466.27	4445.48	4447.01	6025	0	34
2026.03.30	04:30:00	4446.66	4475.62	4445.10	4471.03	6023	0	34
2026.03.30	04:45:00	4471.04	4475.01	4461.53	4468.45	5159	0	34
2026.03.30	05:00:00	4468.52	4474.20	4465.25	4472.79	5185	0	34
2026.03.30	05:15:00	4472.68	4474.05	4466.29	4471.87	4050	0	34
2026.03.30	05:30:00	4471.93	4499.23	4458.62	4493.83	5609	0	34
2026.03.30	05:45:00	4493.84	4496.20	4478.61	4479.40	5153	0	34
2026.03.30	06:00:00	4479.35	4508.68	4478.67	4504.36	5521	0	34
2026.03.30	06:15:00	4504.56	4517.36	4503.71	4507.07	5023	0	34
2026.03.30	06:30:00	4507.06	4507.59	4499.60	4503.35	3507	0	34
2026.03.30	06:45:00	4503.36	4507.37	4494.29	4496.44	3414	0	34
2026.03.30	07:00:00	4496.45	4498.58	4486.65	4487.54	3726	0	34
2026.03.30	07:15:00	4487.58	4495.29	4487.20	4490.95	2998	0	34
2026.03.30	07:30:00	4490.82	4491.14	4486.04	4488.11	2744	0	34
2026.03.30	07:45:00	4488.18	4498.56	4486.79	4497.15	2921	0	34
2026.03.30	08:00:00	4497.16	4507.92	4496.74	4504.96	3782	0	34
2026.03.30	08:15:00	4504.94	4515.99	4503.82	4504.05	3731	0	34
2026.03.30	08:30:00	4504.19	4515.11	4503.15	4510.98	4888	0	34
2026.03.30	08:45:00	4510.96	4528.31	4509.88	4518.60	4807	0	34
2026.03.30	09:00:00	4518.68	4534.29	4516.94	4531.67	4838	0	34
2026.03.30	09:15:00	4531.82	4535.23	4526.76	4528.73	4764	0	34
2026.03.30	09:30:00	4528.72	4542.08	4526.25	4540.71	4536	0	34
2026.03.30	09:45:00	4540.66	4550.60	4530.60	4531.41	4915	0	34
2026.03.30	10:00:00	4531.49	4534.55	4523.62	4534.35	4977	0	34
2026.03.30	10:15:00	4534.36	4534.72	4520.72	4524.23	4858	0	34
2026.03.30	10:30:00	4524.25	4525.95	4515.53	4521.86	4806	0	34
2026.03.30	10:45:00	4521.85	4528.02	4519.15	4525.67	4115	0	34
2026.03.30	11:00:00	4525.65	4537.12	4524.93	4533.98	4554	0	34
2026.03.30	11:15:00	4533.96	4535.95	4525.95	4528.59	4030	0	34
2026.03.30	11:30:00	4528.61	4538.26	4528.61	4532.80	3638	0	34
2026.03.30	11:45:00	4532.82	4540.66	4532.59	4538.46	3563	0	34
2026.03.30	12:00:00	4538.42	4540.82	4528.11	4528.44	3912	0	34
2026.03.30	12:15:00	4528.49	4536.73	4523.61	4527.63	4512	0	34
2026.03.30	12:30:00	4527.66	4538.35	4523.74	4536.67	4239	0	34
2026.03.30	12:45:00	4536.70	4538.46	4528.81	4532.88	3850	0	34
2026.03.30	13:00:00	4532.89	4536.46	4529.26	4533.22	3704	0	34
2026.03.30	13:15:00	4533.24	4540.31	4527.71	4530.90	3992	0	34
2026.03.30	13:30:00	4530.92	4534.12	4527.89	4534.08	3514	0	34
2026.03.30	13:45:00	4534.07	4535.46	4528.73	4533.47	3506	0	34
2026.03.30	14:00:00	4533.49	4540.71	4525.40	4538.64	4223	0	34
2026.03.30	14:15:00	4538.54	4547.84	4535.03	4544.10	4948	0	34
2026.03.30	14:30:00	4544.04	4566.87	4538.67	4566.27	5818	0	34
2026.03.30	14:45:00	4566.34	4580.51	4555.92	4559.11	5737	0	34
2026.03.30	15:00:00	4559.08	4561.44	4545.23	4556.35	5151	0	34
2026.03.30	15:15:00	4556.36	4568.25	4555.96	4565.13	4902	0	34
2026.03.30	15:30:00	4565.22	4578.08	4564.27	4573.60	4697	0	34
2026.03.30	15:45:00	4573.53	4573.84	4563.65	4573.40	4675	0	34
2026.03.30	16:00:00	4573.36	4578.75	4561.45	4565.70	5777	0	34
2026.03.30	16:15:00	4565.74	4571.34	4558.93	4568.16	5231	0	34
2026.03.30	16:30:00	4568.32	4573.85	4540.48	4541.87	7378	0	34
2026.03.30	16:45:00	4541.89	4547.94	4516.74	4524.60	7142	0	34
2026.03.30	17:00:00	4524.63	4535.57	4517.92	4534.33	6751	0	34
2026.03.30	17:15:00	4534.35	4534.43	4511.85	4517.96	6621	0	34
2026.03.30	17:30:00	4518.00	4533.52	4517.96	4523.18	6513	0	34
2026.03.30	17:45:00	4523.20	4541.41	4521.05	4541.06	6840	0	34
2026.03.30	18:00:00	4541.20	4543.48	4531.97	4533.26	6084	0	34
2026.03.30	18:15:00	4533.27	4533.88	4524.76	4532.25	5924	0	34
2026.03.30	18:30:00	4532.16	4553.90	4527.29	4551.68	5420	0	34
2026.03.30	18:45:00	4551.69	4556.70	4545.14	4549.40	5832	0	34
2026.03.30	19:00:00	4549.34	4549.34	4537.98	4544.18	5662	0	34
2026.03.30	19:15:00	4544.29	4548.78	4535.29	4536.06	5322	0	34
2026.03.30	19:30:00	4536.02	4548.53	4531.98	4547.95	4322	0	34
2026.03.30	19:45:00	4547.88	4548.80	4536.47	4540.26	4851	0	34
2026.03.30	20:00:00	4540.27	4542.12	4519.56	4524.13	5294	0	34
2026.03.30	20:15:00	4524.12	4530.44	4520.13	4524.58	5225	0	34
2026.03.30	20:30:00	4524.90	4527.07	4514.65	4524.65	5432	0	34
2026.03.30	20:45:00	4524.64	4528.56	4511.21	4515.30	5050	0	34
2026.03.30	21:00:00	4515.34	4523.15	4513.11	4519.25	4863	0	34
2026.03.30	21:15:00	4519.24	4521.34	4511.24	4513.87	4773	0	34
2026.03.30	21:30:00	4513.91	4519.43	4512.32	4516.18	3945	0	34
2026.03.30	21:45:00	4516.16	4518.68	4497.65	4498.42	4617	0	34
2026.03.30	22:00:00	4498.40	4504.88	4493.39	4497.46	5791	0	34
2026.03.30	22:15:00	4497.62	4504.20	4492.97	4502.90	5166	0	34
2026.03.30	22:30:00	4502.95	4512.95	4498.04	4504.88	5254	0	34
2026.03.30	22:45:00	4504.92	4518.33	4504.56	4515.08	4896	0	34
2026.03.30	23:00:00	4515.07	4516.55	4505.33	4508.36	3471	0	34
2026.03.30	23:15:00	4508.35	4509.89	4501.96	4506.48	2513	0	41
2026.03.30	23:30:00	4506.42	4506.91	4500.83	4503.58	1925	0	40
2026.03.30	23:45:00	4503.57	4511.30	4502.40	4511.22	1567	0	40
2026.03.31	01:00:00	4513.93	4523.59	4507.58	4509.11	2256	0	40
2026.03.31	01:15:00	4509.09	4515.29	4502.10	4515.29	2168	0	34
2026.03.31	01:30:00	4515.26	4518.77	4508.37	4508.69	1922	0	34
2026.03.31	01:45:00	4508.68	4515.12	4508.64	4508.92	1974	0	34
2026.03.31	02:00:00	4507.05	4508.70	4491.93	4498.04	4186	0	34
2026.03.31	02:15:00	4498.00	4510.06	4498.00	4503.99	3104	0	34
2026.03.31	02:30:00	4504.21	4519.89	4503.60	4519.40	3066	0	34
2026.03.31	02:45:00	4519.21	4521.34	4507.71	4511.74	3271	0	34
2026.03.31	03:00:00	4511.73	4528.29	4510.61	4518.12	5030	0	34
2026.03.31	03:15:00	4518.11	4518.11	4482.47	4511.85	5646	0	34
2026.03.31	03:30:00	4511.82	4541.16	4506.51	4540.05	5577	0	34
2026.03.31	03:45:00	4540.01	4549.71	4535.16	4546.99	6370	0	34
2026.03.31	04:00:00	4546.68	4550.87	4532.05	4543.78	6259	0	34
2026.03.31	04:15:00	4543.76	4586.00	4543.69	4583.34	6418	0	34
2026.03.31	04:30:00	4583.39	4619.34	4577.64	4616.94	6589	0	34
2026.03.31	04:45:00	4616.82	4616.88	4596.17	4604.16	6351	0	34
2026.03.31	05:00:00	4604.14	4604.28	4588.74	4591.23	5438	0	34
2026.03.31	05:15:00	4591.58	4592.72	4578.59	4582.25	4962	0	34
2026.03.31	05:30:00	4582.34	4588.34	4578.71	4585.48	5130	0	34
2026.03.31	05:45:00	4585.54	4587.96	4565.64	4567.49	5702	0	34
2026.03.31	06:00:00	4567.17	4576.97	4566.07	4570.14	5010	0	34
2026.03.31	06:15:00	4570.01	4571.06	4555.48	4562.98	4496	0	34
2026.03.31	06:30:00	4562.99	4565.80	4550.35	4551.83	3811	0	34
2026.03.31	06:45:00	4551.82	4557.56	4550.05	4557.52	3514	0	34
2026.03.31	07:00:00	4557.51	4566.21	4557.08	4557.77	3227	0	34
2026.03.31	07:15:00	4557.78	4569.47	4557.13	4561.61	3362	0	34
2026.03.31	07:30:00	4561.54	4565.16	4560.08	4563.95	3052	0	34
2026.03.31	07:45:00	4564.03	4568.93	4560.80	4564.97	3526	0	34
2026.03.31	08:00:00	4564.96	4570.70	4547.45	4552.02	4140	0	34
2026.03.31	08:15:00	4552.00	4567.94	4550.01	4562.67	3571	0	34
2026.03.31	08:30:00	4562.18	4579.79	4558.67	4577.36	4984	0	34
2026.03.31	08:45:00	4577.39	4581.90	4566.58	4568.00	4720	0	34
2026.03.31	09:00:00	4567.95	4567.97	4556.26	4558.76	4983	0	34
2026.03.31	09:15:00	4558.75	4564.53	4553.19	4560.32	5088	0	34
2026.03.31	09:30:00	4560.33	4565.69	4556.03	4560.03	4568	0	34
2026.03.31	09:45:00	4559.83	4561.58	4554.23	4557.79	4035	0	34
2026.03.31	10:00:00	4557.78	4563.85	4549.96	4552.80	4650	0	34
2026.03.31	10:15:00	4552.79	4556.43	4543.08	4553.24	4408	0	34
2026.03.31	10:30:00	4553.23	4561.34	4551.62	4560.14	4047	0	34
2026.03.31	10:45:00	4560.23	4566.04	4556.85	4565.85	3878	0	34
2026.03.31	11:00:00	4565.87	4573.27	4560.39	4565.83	4823	0	34
2026.03.31	11:15:00	4565.82	4572.67	4564.65	4571.52	4282	0	34
2026.03.31	11:30:00	4571.77	4575.04	4567.50	4570.97	4094	0	34
2026.03.31	11:45:00	4570.98	4574.17	4566.89	4567.22	4046	0	34
2026.03.31	12:00:00	4567.23	4572.30	4563.14	4567.65	3853	0	34
2026.03.31	12:15:00	4567.58	4570.42	4561.40	4561.53	3896	0	34
2026.03.31	12:30:00	4561.56	4561.56	4550.13	4555.90	4659	0	34
2026.03.31	12:45:00	4555.89	4562.21	4551.45	4555.41	3903	0	34
2026.03.31	13:00:00	4555.45	4561.84	4555.22	4556.36	3717	0	34
2026.03.31	13:15:00	4556.34	4561.04	4555.98	4559.70	3247	0	34
2026.03.31	13:30:00	4559.65	4560.71	4529.36	4540.26	4769	0	34
2026.03.31	13:45:00	4540.30	4552.96	4540.24	4549.83	4424	0	34
2026.03.31	14:00:00	4549.82	4562.73	4541.02	4549.59	5054	0	34
2026.03.31	14:15:00	4549.68	4583.42	4549.68	4573.17	6232	0	34
2026.03.31	14:30:00	4573.50	4592.90	4568.87	4591.62	5672	0	34
2026.03.31	14:45:00	4591.23	4592.88	4575.92	4582.60	5598	0	34
2026.03.31	15:00:00	4582.57	4597.29	4573.87	4574.59	6089	0	34
2026.03.31	15:15:00	4574.55	4582.96	4571.35	4578.10	6299	0	34
2026.03.31	15:30:00	4578.16	4589.67	4577.46	4578.47	5318	0	34
2026.03.31	15:45:00	4578.44	4581.34	4569.25	4578.45	5031	0	34
2026.03.31	16:00:00	4578.46	4583.46	4567.74	4580.84	6086	0	34
2026.03.31	16:15:00	4580.82	4587.89	4572.69	4575.18	5145	0	34
2026.03.31	16:30:00	4575.14	4589.42	4568.47	4589.06	6682	0	34
2026.03.31	16:45:00	4589.01	4611.23	4585.16	4608.66	6613	0	34
2026.03.31	17:00:00	4608.63	4625.15	4603.71	4612.97	7185	0	34
2026.03.31	17:15:00	4613.07	4619.93	4602.94	4619.07	7157	0	34
2026.03.31	17:30:00	4618.99	4630.08	4604.28	4607.97	7081	0	34
2026.03.31	17:45:00	4607.95	4611.24	4595.03	4599.60	7021	0	34
2026.03.31	18:00:00	4599.67	4623.99	4599.57	4622.49	6509	0	34
2026.03.31	18:15:00	4622.56	4625.37	4607.96	4608.40	6367	0	34
2026.03.31	18:30:00	4608.27	4621.98	4607.14	4621.98	6126	0	34
2026.03.31	18:45:00	4621.97	4623.82	4608.01	4608.57	6287	0	34
2026.03.31	19:00:00	4608.56	4619.96	4606.69	4612.26	5741	0	34
2026.03.31	19:15:00	4612.68	4618.66	4609.20	4618.20	4990	0	34
2026.03.31	19:30:00	4618.22	4651.39	4615.06	4638.66	6453	0	34
2026.03.31	19:45:00	4639.27	4650.22	4630.93	4640.82	7911	0	34
2026.03.31	20:00:00	4640.79	4655.53	4636.49	4642.60	7371	0	34
2026.03.31	20:15:00	4642.48	4658.09	4640.74	4649.32	6701	0	34
2026.03.31	20:30:00	4649.14	4663.77	4645.31	4660.24	6973	0	34
2026.03.31	20:45:00	4660.22	4667.22	4653.31	4654.75	6420	0	34
2026.03.31	21:00:00	4654.90	4668.78	4653.51	4665.36	5833	0	34
2026.03.31	21:15:00	4665.37	4668.79	4659.88	4666.38	5571	0	34
2026.03.31	21:30:00	4666.37	4671.04	4659.89	4669.40	5437	0	34
2026.03.31	21:45:00	4669.41	4673.07	4663.39	4673.06	4743	0	34
2026.03.31	22:00:00	4672.93	4676.05	4661.64	4673.33	5583	0	34
2026.03.31	22:15:00	4673.32	4681.11	4668.82	4672.23	5070	0	34
2026.03.31	22:30:00	4672.27	4683.48	4672.27	4680.61	4875	0	34
2026.03.31	22:45:00	4680.80	4685.61	4679.48	4683.08	5114	0	34
2026.03.31	23:00:00	4683.06	4687.15	4676.16	4679.59	4099	0	34
2026.03.31	23:15:00	4679.62	4681.91	4668.97	4669.91	2784	0	40
2026.03.31	23:30:00	4669.87	4675.30	4666.96	4668.28	2392	0	40
2026.03.31	23:45:00	4668.26	4670.34	4664.65	4668.90	2304	0	40
2026.04.01	01:00:00	4674.25	4682.02	4662.78	4669.47	2748	0	40
2026.04.01	01:15:00	4669.58	4686.67	4663.12	4674.81	3363	0	34
2026.04.01	01:30:00	4674.82	4696.20	4670.98	4682.68	3729	0	34
2026.04.01	01:45:00	4682.69	4686.89	4661.66	4679.46	4151	0	34
2026.04.01	02:00:00	4679.48	4682.52	4672.84	4675.84	2823	0	34
2026.04.01	02:15:00	4675.85	4685.84	4671.82	4685.76	3093	0	34
2026.04.01	02:30:00	4685.75	4695.05	4683.34	4690.02	3355	0	34
2026.04.01	02:45:00	4689.96	4700.14	4688.41	4696.95	3859	0	34
2026.04.01	03:00:00	4697.00	4705.42	4693.33	4704.02	4836	0	34
2026.04.01	03:15:00	4703.75	4722.32	4702.67	4721.61	5182	0	34
2026.04.01	03:30:00	4721.55	4722.02	4699.81	4706.05	4294	0	34
2026.04.01	03:45:00	4706.00	4719.15	4704.43	4717.88	4544	0	34
2026.04.01	04:00:00	4717.87	4724.19	4689.58	4705.10	6381	0	34
2026.04.01	04:15:00	4705.07	4708.56	4692.56	4705.76	5708	0	34
2026.04.01	04:30:00	4705.74	4706.79	4681.40	4688.69	5441	0	34
2026.04.01	04:45:00	4688.67	4697.10	4686.21	4694.73	5249	0	34
2026.04.01	05:00:00	4694.70	4700.45	4686.93	4693.33	4935	0	34
2026.04.01	05:15:00	4693.31	4697.76	4683.32	4684.91	3586	0	34
2026.04.01	05:30:00	4684.95	4690.29	4678.18	4681.38	4433	0	34
2026.04.01	05:45:00	4681.39	4689.59	4678.44	4684.86	4164	0	34
2026.04.01	06:00:00	4684.87	4692.66	4682.69	4687.85	3875	0	34
2026.04.01	06:15:00	4687.84	4694.15	4684.43	4686.62	3313	0	34
2026.04.01	06:30:00	4686.63	4688.76	4683.17	4687.14	2794	0	34
2026.04.01	06:45:00	4687.17	4688.75	4679.56	4681.48	2840	0	34
2026.04.01	07:00:00	4681.47	4681.98	4672.55	4673.32	2645	0	34
2026.04.01	07:15:00	4673.35	4673.42	4666.75	4671.89	3206	0	34
2026.04.01	07:30:00	4671.87	4677.11	4668.86	4676.62	2848	0	34
2026.04.01	07:45:00	4676.59	4681.70	4672.89	4677.12	2429	0	34
2026.04.01	08:00:00	4676.86	4684.69	4674.82	4683.31	2800	0	34
2026.04.01	08:15:00	4683.28	4690.11	4680.43	4689.18	3634	0	34
2026.04.01	08:30:00	4689.27	4703.50	4688.79	4702.74	4401	0	34
2026.04.01	08:45:00	4702.72	4703.34	4683.75	4685.90	4246	0	34
2026.04.01	09:00:00	4685.86	4698.42	4682.52	4698.41	4501	0	34
2026.04.01	09:15:00	4698.42	4711.84	4692.73	4711.82	4692	0	34
2026.04.01	09:30:00	4712.00	4712.68	4702.35	4712.57	4851	0	34
2026.04.01	09:45:00	4712.55	4733.28	4712.29	4729.46	5385	0	34
2026.04.01	10:00:00	4729.41	4730.14	4713.40	4713.57	5061	0	34
2026.04.01	10:15:00	4713.80	4725.70	4713.00	4722.25	4379	0	34
2026.04.01	10:30:00	4722.23	4747.64	4722.11	4729.57	5083	0	34
2026.04.01	10:45:00	4729.58	4732.71	4709.17	4711.59	5765	0	34
2026.04.01	11:00:00	4711.46	4726.24	4710.98	4717.06	5012	0	34
2026.04.01	11:15:00	4717.34	4735.90	4717.28	4727.19	4234	0	34
2026.04.01	11:30:00	4727.18	4740.51	4726.09	4731.42	4131	0	34
2026.04.01	11:45:00	4731.47	4732.43	4726.58	4726.82	3684	0	34
2026.04.01	12:00:00	4726.81	4730.19	4717.80	4718.76	3746	0	34
2026.04.01	12:15:00	4718.75	4724.06	4713.76	4721.27	3915	0	34
2026.04.01	12:30:00	4721.29	4722.63	4712.55	4720.32	3769	0	34
2026.04.01	12:45:00	4720.33	4727.84	4719.11	4723.32	4200	0	34
2026.04.01	13:00:00	4723.35	4724.66	4715.12	4715.82	3583	0	34
2026.04.01	13:15:00	4715.79	4729.22	4715.44	4729.11	3590	0	34
2026.04.01	13:30:00	4729.10	4736.10	4726.11	4735.15	3389	0	34
2026.04.01	13:45:00	4735.14	4738.70	4728.10	4731.28	3651	0	34
2026.04.01	14:00:00	4731.36	4740.17	4728.24	4739.28	3728	0	34
2026.04.01	14:15:00	4739.27	4746.29	4736.54	4745.71	3414	0	34
2026.04.01	14:30:00	4745.72	4763.23	4745.72	4758.40	4678	0	34
2026.04.01	14:45:00	4758.68	4761.28	4751.55	4752.11	4368	0	34
2026.04.01	15:00:00	4752.09	4753.34	4739.37	4743.78	4176	0	34
2026.04.01	15:15:00	4743.77	4745.46	4724.57	4734.52	5175	0	34
2026.04.01	15:30:00	4734.56	4753.60	4732.08	4744.90	4980	0	34
2026.04.01	15:45:00	4745.54	4747.92	4717.87	4721.47	6779	0	34
2026.04.01	16:00:00	4721.30	4733.59	4716.02	4732.72	6120	0	34
2026.04.01	16:15:00	4732.80	4742.23	4730.72	4734.45	5279	0	34
2026.04.01	16:30:00	4734.77	4749.66	4730.70	4745.34	7045	0	34
2026.04.01	16:45:00	4745.00	4748.46	4732.08	4734.79	6499	0	34
2026.04.01	17:00:00	4734.80	4746.86	4723.89	4745.40	6801	0	34
2026.04.01	17:15:00	4745.31	4754.91	4730.40	4742.39	6585	0	34
2026.04.01	17:30:00	4742.56	4756.49	4735.13	4754.90	6556	0	34
2026.04.01	17:45:00	4754.59	4768.83	4752.65	4760.98	6023	0	34
2026.04.01	18:00:00	4760.94	4774.95	4758.39	4767.54	5829	0	34
2026.04.01	18:15:00	4767.43	4776.06	4762.42	4772.20	6240	0	34
2026.04.01	18:30:00	4772.17	4787.01	4769.85	4786.75	6547	0	34
2026.04.01	18:45:00	4786.81	4788.23	4782.41	4786.83	5137	0	34
2026.04.01	19:00:00	4786.81	4790.77	4774.39	4776.30	5373	0	34
2026.04.01	19:15:00	4776.27	4783.52	4774.62	4776.29	4754	0	34
2026.04.01	19:30:00	4776.28	4784.81	4775.23	4784.32	4357	0	34
2026.04.01	19:45:00	4784.26	4788.56	4781.81	4786.87	3473	0	34
2026.04.01	20:00:00	4786.89	4793.01	4786.54	4788.74	4060	0	34
2026.04.01	20:15:00	4788.73	4789.66	4782.44	4784.50	4619	0	34
2026.04.01	20:30:00	4784.51	4786.14	4775.64	4783.02	4348	0	34
2026.04.01	20:45:00	4783.01	4783.32	4772.53	4773.43	3951	0	34
2026.04.01	21:00:00	4773.44	4775.06	4759.59	4770.19	5592	0	34
2026.04.01	21:15:00	4770.14	4770.39	4753.34	4756.25	5929	0	34
2026.04.01	21:30:00	4756.26	4766.03	4741.70	4757.54	6006	0	34
2026.04.01	21:45:00	4757.48	4758.36	4751.01	4752.11	5274	0	34
2026.04.01	22:00:00	4752.20	4765.13	4751.91	4760.07	5008	0	34
2026.04.01	22:15:00	4759.27	4768.92	4758.58	4766.58	4213	0	34
2026.04.01	22:30:00	4766.59	4778.14	4763.05	4769.03	4417	0	34
2026.04.01	22:45:00	4769.20	4771.93	4758.09	4767.90	5440	0	34
2026.04.01	23:00:00	4767.93	4769.71	4762.64	4769.71	2643	0	34
2026.04.01	23:15:00	4769.73	4771.14	4760.96	4761.74	2024	0	44
2026.04.01	23:30:00	4761.80	4763.68	4754.24	4759.68	2372	0	40
2026.04.01	23:45:00	4759.69	4763.49	4756.42	4758.74	1669	0	40
2026.04.02	01:00:00	4758.64	4763.21	4756.56	4761.80	340	0	45
2026.04.02	01:15:00	4763.16	4775.01	4759.05	4773.29	1225	0	39
2026.04.02	01:30:00	4773.31	4781.46	4770.71	4778.14	2687	0	37
2026.04.02	01:45:00	4778.11	4782.32	4774.98	4776.00	1755	0	39
2026.04.02	02:00:00	4776.03	4795.91	4773.60	4790.83	2198	0	37
2026.04.02	02:15:00	4790.76	4798.76	4788.56	4798.63	2397	0	34
2026.04.02	02:30:00	4798.64	4800.35	4788.15	4788.15	2106	0	34
2026.04.02	02:45:00	4788.10	4788.10	4778.13	4781.08	2641	0	34
2026.04.02	03:00:00	4781.15	4793.38	4775.11	4791.38	3495	0	34
2026.04.02	03:15:00	4791.40	4798.65	4787.93	4788.70	3005	0	34
2026.04.02	03:30:00	4788.69	4796.00	4784.42	4785.31	3389	0	34
2026.04.02	03:45:00	4785.25	4791.75	4777.10	4777.46	3587	0	34
2026.04.02	04:00:00	4777.42	4780.35	4724.43	4745.52	7669	0	39
2026.04.02	04:15:00	4745.78	4752.69	4686.99	4696.09	8165	0	39
2026.04.02	04:30:00	4696.19	4708.19	4650.96	4691.83	7631	0	36
2026.04.02	04:45:00	4691.76	4711.71	4685.06	4694.00	6580	0	36
2026.04.02	05:00:00	4693.76	4704.10	4678.51	4702.55	6790	0	39
2026.04.02	05:15:00	4702.50	4702.96	4685.53	4686.60	4178	0	34
2026.04.02	05:30:00	4686.58	4688.82	4655.19	4682.54	6374	0	34
2026.04.02	05:45:00	4682.48	4689.40	4673.17	4682.63	4883	0	34
2026.04.02	06:00:00	4682.62	4691.51	4677.69	4690.13	3900	0	35
2026.04.02	06:15:00	4690.14	4699.28	4686.89	4686.89	3318	0	39
2026.04.02	06:30:00	4686.82	4692.43	4683.32	4687.27	2507	0	37
2026.04.02	06:45:00	4687.25	4687.35	4675.69	4681.22	2163	0	34
2026.04.02	07:00:00	4681.19	4681.42	4664.53	4669.68	2570	0	34
2026.04.02	07:15:00	4669.58	4672.21	4662.17	4664.71	2138	0	34
